"KEY","VALUE"
"VICTAS Hemd V-Shirt 225 schwarz/grau XL","inovativní tričko, sportovní střih"
"VICTAS Hemd V-Shirt 225 schwarz/grau XS","prémiové tričko, stolní tenis"
"VICTAS Hemd V-Shirt 225 schwarz/grau XXL","prémiové tričko, sportovní střih"
"VICTAS Hemd V-Shirt 225 schwarz/grau XXS","inovativní tričko, stolní tenis"
"VICTAS Hemd V-Shirt 225 schwarz/grau XXXL","inovativní tričko, sportovní střih"
"VICTAS Hemd V-Shirt 225 schwarz/grau XXXS","inovativní tričko, prémiové tričko"
"VICTAS Hemd V-Shirt 225 schwarz/grau XXXXL","inovativní triko, prémiové tričko"
"VICTAS Hemd V-Shirt 228 navy L","tričko, tričko na stolní tenis"
"VICTAS Hemd V-Shirt 228 navy M","tričko, polyester"
"VICTAS Hemd V-Shirt 228 navy XL","tričko, sportovní"
"VICTAS Hemd V-Shirt 228 navy XS","mikrovlákno, tričko"
"VICTAS Hemd V-Shirt 228 navy XXL","tričko, sportovní"
"VICTAS Hemd V-Shirt 228 navy XXS","námořnická modř, sportovní tričko"
"VICTAS Hemd V-Shirt 228 navy XXXL","tričko, sportovní oblečení"
"VICTAS Hemd V-Shirt 228 navy XXXS","prémiové tričko, stolní tenis"
"VICTAS Hemd V-Shirt 228 navy XXXXL","prémiové tričko, měkká mikrovlákna"
"VICTAS Hemd V-Shirt 228 rot L","prémiové tričko, sportovní design"
"VICTAS Hemd V-Shirt 228 rot M","červené tričko, prémiové tričko"
"VICTAS Hemd V-Shirt 228 rot S","tričko, sportovní oblečení"
"VICTAS Hemd V-Shirt 228 rot XL","Vlákno, Tričko"
"VICTAS Hemd V-Shirt 228 rot XS","tričko, polyester"
"VICTAS Hemd V-Shirt 228 rot XXL","prémiové tričko, stolní tenis"
"VICTAS Hemd V-Shirt 228 rot XXXL","tričko, sportovní"
"VICTAS Hemd V-Shirt 228 rot XXXS","prémiové tričko, stolní tenis"
"VICTAS Hemd V-Shirt 228 rot XXXXL","prémiové tričko, prodyšná mikrovlákna"
"VICTAS Hemd V-Shirt 228 schwarz L","tričko, polyester"
"VICTAS Hemd V-Shirt 228 schwarz M","tričko, polyester"
"VICTAS Hemd V-Shirt 228 schwarz S","tričko, sportovní"
"VICTAS Hemd V-Shirt 228 schwarz XL","tričko, polyester"
"VICTAS Hemd V-Shirt 228 schwarz XS","tričko, polyester"
"VICTAS Hemd V-Shirt 228 schwarz XXL","VICTAS triko, ping-pongové tričko"
"VICTAS Hemd V-Shirt 228 schwarz XXS","tričko, polyester"
"VICTAS Hemd V-Shirt 228 schwarz XXXL","mikrovlákno, pánské tričko"
"VICTAS Hemd V-Shirt 228 schwarz XXXS","tričko, polyester"
"VICTAS Hemd V-Shirt 228 schwarz XXXXL","tričko, polyester"
"VICTAS Holz Award Allround  anatomisch","univerzální dřevo, kontrola a rychlost"
"VICTAS Holz Award Allround  gerade","oceněné dřevo, všestranná hra"
"VICTAS Holz Award Allround Light  konkav","VICTAS Allround lehké dřevo, ovladatelnost"
"VICTAS Holz Award Offensive  anatomisch","VICTAS Award Offensive, útočné dřevo"
"VICTAS Holz Award Offensive  gerade","VICTAS Award Ofenzivní, cítění ofenzivní dřevo"
"VICTAS Holz Award Offensive  konkav","VICTAS útočné dřevo, citlivý přenos topspinu"
"VICTAS Holz Award Offensive Light  konkav","útočné dřevo, spin potenciál"
"VICTAS Holz Balsa 2.5  anatomisch","VICTAS Balsa 2.5, obranné dřevo"
"VICTAS Holz Balsa 2.5  gerade","defenzivní dřevo, kontrola"
"VICTAS Holz Balsa 2.5  konkav","defenzivní dřevo, vysoká kontrola"
"VICTAS Holz Balsa 3.5  anatomisch","defenzivní pálka, velký sweet spot"
"VICTAS Holz Balsa 3.5  gerade","obranné dřevo, skleněné vlákno"
"VICTAS Holz Balsa 3.5  konkav","defenzivní hra, pingpongová pálka"
"VICTAS Holz Balsa 4.5  anatomisch","balzová raketa, všestranná hra"
"VICTAS Holz Balsa 4.5  gerade","Allroundové dřevo, Balsa 4.5"
"VICTAS Holz Balsa 4.5  konkav","Balsa 4.5, univerzální dřevo"
"VICTAS Holz Balsa 5.5  anatomisch","balsové dřevo, útočná hra"
"VICTAS Holz Balsa 5.5  gerade","VICTAS Balsa 5.5, útočná hra"
"VICTAS Holz Balsa 5.5  konkav","balsové dřevo, útočná hra"
"VICTAS Holz Balsa 6.5  anatomisch","rychlá hra, útočná strategie"
"VICTAS Holz Balsa 6.5  gerade","útočná raketa, skleněná vlákna"
"VICTAS Holz Balsa 6.5  konkav","VICTAS Balsa 6.5, útočný hráč"
"VICTAS Holz Balsa 8.5  anatomisch","útočný hráč, rychlé topspiny"
"VICTAS Holz Balsa 8.5  gerade","útočný tenis, balsa raketa"
"VICTAS Holz Balsa 8.5  konkav","ofenzivní hráč, bleskové topspiny"
"VICTAS Holz Benedikt Duda AFC  gerade","Benedikt Duda dřevo, útočné prkno"
"VICTAS Holz Benedikt Duda AFC  konkav","rychlé dřevo, útočné vlastnosti"
"VICTAS Holz Black Balsa 3.0  anatomisch","obranná strategie, kontrola míče"
"VICTAS Holz Black Balsa 3.0  gerade","obranná strategie, kontrola úderů"
"VICTAS Holz Black Balsa 3.0  konkav","VICTAS černá balsa, kontrola při úderech"
"VICTAS Holz Black Balsa 5.0  anatomisch","VICTAS Black Balsa 5.0, kontrolované a vyvážené prkno"
"VICTAS Holz Black Balsa 5.0  gerade","VICTAS Black Balsa 5.0, kontrola"
"VICTAS Holz Black Balsa 5.0  konkav","kontrolované topspin, precizní blokování"
"VICTAS Holz Black Balsa 7.0  anatomisch","útočné dřevo, kontrola rychlosti"
"VICTAS Holz Black Balsa 7.0  gerade","útočná pálka, špičková kontrola"
"VICTAS Holz Black Balsa 7.0  konkav","Černý Balsa, útočná pálka"
"VICTAS Holz Dyna Five  konkav","tempo, kontrola"
"VICTAS Holz Dyna Five Carbon  konkav","karbonová pálka, všestranná ofenziva"
"VICTAS Holz Dyna Seven  gerade","VICTAS Dyna Seven, útočné dřevo"
"VICTAS Holz Dyna Seven  konkav","VICTAS Dyna Seven, útočné dřevo"
"VICTAS Holz Euro Classic ALL+  anatomisch","VICTAS Euro Classic ALL+, allroundová pálka"
"VICTAS Holz Euro Classic ALL+  gerade","VICTAS Euro Classic ALL+, všestranná dřevo"
"VICTAS Holz Euro Classic ALL+  konkav","VICTAS Euro Classic ALL+, vyvážená kontrola"
"VICTAS Holz Euro Feeling OFF-  anatomisch","útočná pálka, dřevěná raketa"
"VICTAS Holz Euro Feeling OFF-  gerade","útočná pálka, stabilita"
"VICTAS Holz Euro Feeling OFF-  konkav","útočná raketa, kreativní hra"
"VICTAS Holz Euro Power OFF  anatomisch","VICTAS Euro Power OFF, útočná pálka"
"VICTAS Holz Euro Power OFF  gerade","útočný dřevo, topspin hra"
"VICTAS Holz Euro Power OFF  konkav","OFENZIVNÍ DŘEVO, TOPSPIN HRA"
"VICTAS Holz Fire Fall AC  gerade","rychlost, stabilita"
"VICTAS Holz Fire Fall AC  konkav","rychlost, útočné dřevo"
"VICTAS Holz Fire Fall FC  gerade","VICTAS Fire Fall FC, útočné dřevo"
"VICTAS Holz Fire Fall FC  konkav","VICTAS Fire Fall FC, pocitová kontrola"
"VICTAS Holz Fire Fall HC  gerade","VICTAS Fire Fall HC, Útočná pálka"
"VICTAS Holz Fire Fall HC  konkav","útočná pálka, agresivní hra"
"VICTAS Holz Fire Fall LC  gerade","útok, topspin"
"VICTAS Holz Fire Fall LC  konkav","VICTAS Fire Fall LC, útočné dřevo"
"VICTAS Holz Fire Fall SC  gerade","ofenzivní dřevo, topspin"
"VICTAS Holz Fire Fall SC  konkav","útočné dřevo, moderní útočný hráč"
"VICTAS Holz Fire Fall VC  gerade","Vesmírná technologie, Kontrola hry"
"VICTAS Holz Fire Fall VC  konkav","uhlíková technologie, herní kontrola"
"VICTAS Holz Gladias AR  gerade","výkonné pálky, kontrola a stabilita"
"VICTAS Holz Gladias AR  konkav","GLADIAS AR, útočné dřevo"
"VICTAS Holz Gladias AR  penholder","útočné dřevo, karbonová vlákna"
"VICTAS Holz Gladias EX  gerade","Karbonová pálka, útočný hráč"
"VICTAS Holz Gladias EX  konkav","GLADIAS EX, karbonová pálka"
"VICTAS Holz Gladias HA  gerade","GLADIAS HA, karbonová technologie"
"VICTAS Holz Gladias HA  konkav","OFFENZIVNÍ DŘEVO, HA-CARBON"
"VICTAS Holz Hino-Carbon Power  gerade","VICTAS Hino-Carbon Power, útočné dřevo"
"VICTAS Holz Hino-Carbon Power  konkav","VICTAS Hinoki-uhlík, útočná pálka"
"VICTAS Holz Koji Matsushita  gerade","Koji Matsushita, obranné prkno"
"VICTAS Holz Koji Matsushita  konkav","VICTAS Koji Matsushita, defenzivní dřevo"
"VICTAS Holz Koji Matsushita Defensive  gerade","Obranné dřevo, kontrola míče"
"VICTAS Holz Koji Matsushita Defensive  konkav","dřevo obranné, kontrola míče"
"VICTAS Holz Koji Matsushita Offensive  gerade","Koji Matsushita, ofensivní dřevo"
"VICTAS Holz Koji Matsushita Offensive  konkav","rychlá ofenziva, přesná obrana"
"VICTAS Holz Koji Matsushita Special  gerade","Koji Matsushita, obranná pálka"
"VICTAS Holz Koji Matsushita Special  konkav","Koji Matsushita, fleece karbon"
"VICTAS Holz Koji Matsushita ZC  gerade","Koji Matsushita ZC, obranná pálka"
"VICTAS Holz Koji Matsushita ZC  konkav","rychlá obranná pálka, Zexion® uhlíkové vlákno"
"VICTAS Holz Koki Niwa  gerade","offenzivní dřevo, technologie DSE"
"VICTAS Holz Koki Niwa  konkav","ofenzivní dřevo, aramidový karbon"
"VICTAS Holz Koki Niwa Wood  gerade","útočné dřevo, vysoká rychlost"
"VICTAS Holz Koki Niwa Wood  konkav","Koki Niwa Pálka, Ofenzivní Dřevo"
"VICTAS Holz Koki Niwa Wood  penholder","dřevo, útočná hra"
"VICTAS Holz Koki Niwa ZC  gerade","Koki Niwa ZC, útočné dřevo"
"VICTAS Holz Koki Niwa ZC  konkav","Koki Niwa, útočné dřevo"
"VICTAS Holz Liam Pitchford  gerade","Liam Pitchford, Zexion karbon"
"VICTAS Holz Liam Pitchford  konkav","Liam Pitchford, útočné dřevo"
"VICTAS Holz Swat  gerade","Victas, útočné dřevo"
"VICTAS Holz Swat  konkav","VICTAS Swat, vyvážená ofenzivní pálka"
"VICTAS Holz Swat  penholder","VICTAS Swat, útočné dřevo"
"VICTAS Holz Swat 5PW  gerade","allroundová pálka, vynikající ovládání"
"VICTAS Holz Swat 5PW  konkav","VICTAS Swat 5PW, všestranná pálka"
"VICTAS Holz Swat Carbon  gerade","VICTAS Swat Carbon, kontrola a stabilita"
"VICTAS Holz Swat Carbon  konkav","Swat karbon, kontrola "
"VICTAS Holz Swat Power  gerade","VICTAS Swat Power, útočná pálka"
"VICTAS Holz Swat Power  konkav","dřevo na stolní tenis, útočné dřevo"
"VICTAS Holz Swat Speed  gerade","VICTAS Holz Swat Speed, rychlostní verze"
"VICTAS Holz Swat Speed  konkav","rychlost, rotace"
"VICTAS Holz ZX-GEAR FIBER  gerade","VICTAS ZX-GEAR FIBER, Zexion® vlákno"
"VICTAS Holz ZX-GEAR FIBER  konkav","VICTAS ZX-GEAR FIBER, Zexionová vlákna"
"VICTAS Holz ZX-GEAR IN  gerade","vločka, stabilita"
"VICTAS Holz ZX-GEAR IN  konkav","VICTAS ZX-GEAR IN, Zexion®-uhlík"
"VICTAS Holz ZX-GEAR OUT  gerade","VICTAS, útočné dřevo"
"VICTAS Holz ZX-GEAR OUT  konkav","VICTAS ZX-GEAR OUT, Zexion-Carbon"
"VICTAS Kantenband 12mm/50m schwarz/blau","kantenband, ochrana pálky"
"VICTAS Kantenband 12mm/50m silber/blau","ochranná páska, stůl tenis"
"VICTAS Kantenband 12mm/5m schwarz/blau","kantenband, ochrana pálky"
"VICTAS Kantenband 12mm/5m silber/blau","páska, ochrana"
"VICTAS Poloshirt V-Ladyshirt 233 navy L","dámské tričko, prodyšný materiál"
"VICTAS Poloshirt V-Ladyshirt 233 navy M","dámské tričko, polyester"
"VICTAS Poloshirt V-Ladyshirt 233 navy S","dámské tričko, prodyšný polyester"
"VICTAS Poloshirt V-Ladyshirt 233 navy XS","dámské tričko, prodyšná mikrofibra"
"VICTAS Poloshirt V-Ladyshirt 233 rot L","dámské tričko, pohodlí při sportu"
"VICTAS Poloshirt V-Ladyshirt 233 rot M","polokošile, dámské"
"VICTAS Poloshirt V-Ladyshirt 233 rot S","dámské tričko, prodyšná mikrofibra"
"VICTAS Poloshirt V-Ladyshirt 233 rot XL","dámské tričko, prodyšný polyester"
"VICTAS Poloshirt V-Ladyshirt 233 rot XS","polo triko, prodyšné mikrovlákno"
"VICTAS Poloshirt V-Ladyshirt 233 schwarz L","dámské tričko, sportovní oblečení"
"VICTAS Poloshirt V-Ladyshirt 233 schwarz M","dámské tričko, prodyšná mikrovlákna"
"VICTAS Poloshirt V-Ladyshirt 233 schwarz S","dámské tričko, sportovní tričko"
"VICTAS Poloshirt V-Ladyshirt 233 schwarz XL","dámské tričko, polyester"
"VICTAS Poloshirt V-Ladyshirt 233 schwarz XS","dámské tričko, sportovní oblečení"
"VICTAS Poloshirt V-Shirt 232 navy M","polotričko, polyester"
"VICTAS Poloshirt V-Shirt 232 navy S","Výkonnostní tričko, Mikrovlákno"
"VICTAS Poloshirt V-Shirt 232 navy XL","polokošile, polyester"
"VICTAS Poloshirt V-Shirt 232 navy XS","Výkonnostní tričko, Mikrovlákno"
"VICTAS Poloshirt V-Shirt 232 navy XXL","pánské polotriko, prodyšnost"
"VICTAS Poloshirt V-Shirt 232 navy XXS","Výkonnostní tričko, Sublimační mikrovlákno"
"VICTAS Poloshirt V-Shirt 232 navy XXXL","Polyester, Tričko"
"VICTAS Poloshirt V-Shirt 232 navy XXXS","polokošile, výkonné-triko"
"VICTAS Poloshirt V-Shirt 232 navy XXXXL","Tričko, Polyester"
"VICTAS Poloshirt V-Shirt 232 navy XXXXXL","námořnická modř, polokošile"
"VICTAS Poloshirt V-Shirt 232 rot L","tričko, polyester"
"VICTAS Poloshirt V-Shirt 232 rot M","Polokošile funkční, Mikropolyester prodyšný"
"VICTAS Poloshirt V-Shirt 232 rot S","tričko, polyester"
"VICTAS Poloshirt V-Shirt 232 rot XL","pánské tričko, polyester"
"VICTAS Poloshirt V-Shirt 232 rot XS","pólo tričko, přizpůsobení vlhkosti"
"VICTAS Poloshirt V-Shirt 232 rot XXL","polokošile, sportovní triko"
"VICTAS Poloshirt V-Shirt 232 rot XXS","pólo tričko, výkon tričko"
"VICTAS Poloshirt V-Shirt 232 rot XXXL","polokošile, tričko"
"VICTAS Poloshirt V-Shirt 232 rot XXXS","mikrovlákno, výkonové tričko"
"VICTAS Poloshirt V-Shirt 232 rot XXXXL","polokošile, polyester"
"VICTAS Poloshirt V-Shirt 232 rot XXXXXL","pánské tričko, sportovní tričko"
"VICTAS Poloshirt V-Shirt 232 schwarz L","pánské tričko, sportovní oblečení"
"VICTAS Poloshirt V-Shirt 232 schwarz M","výkonnostní tričko, prodyšná mikrovlákna"
"VICTAS Poloshirt V-Shirt 232 schwarz S","pološtriko, výkon"
"VICTAS Poloshirt V-Shirt 232 schwarz XL","polokošile, výkon"
"VICTAS Poloshirt V-Shirt 232 schwarz XS","pánské tričko, sportovní tričko"
"VICTAS Poloshirt V-Shirt 232 schwarz XXL","tričko, polyester"
"VICTAS Poloshirt V-Shirt 232 schwarz XXS","polokošile, prodyšnost"
"VICTAS Poloshirt V-Shirt 232 schwarz XXXL","polokošile, výkon"
"VICTAS Poloshirt V-Shirt 232 schwarz XXXS","polokošile, výkon"
"VICTAS Poloshirt V-Shirt 232 schwarz XXXXL","polokošile, sportovní tričko"
"VICTAS Poloshirt V-Shirt 232 schwarz XXXXXL","Pánské tričko, sportovní tričko"
"VICTAS Rock V-Skirt 314 navy L","sukně, polyester"
"VICTAS Rock V-Skirt 314 navy M","námořnická sukně, elastické šortky"
"VICTAS Rock V-Skirt 314 navy S","sukně, elastický"
"VICTAS Rock V-Skirt 314 navy XL","sukně, elastický"
"VICTAS Rock V-Skirt 314 navy XS","sukně, tenis"
"VICTAS Rock V-Skirt 314 schwarz L","elegantní sukně, elastický materiál"
"VICTAS Rock V-Skirt 314 schwarz S","sukně, elastický"
"VICTAS Rock V-Skirt 314 schwarz XS","sukně, polyester"
"VICTAS Rucksack V-Backpack 425 blau","batoh, funkční"
"VICTAS Rucksack V-Backpack 425 schwarz","batoh, funkční"
"VICTAS Rucksack V-Backpack 427 orange","batoh, školní batoh"
"VICTAS Rucksack V-Backpack 427 schwarz","lehký batoh, školní batoh"
"VICTAS Rucksack V-Backpack 431 schwarz","batoh, polyester"
"VICTAS Rundhülle V-Roundcase 429 orange","obal na pálky, větrací systém"
"VICTAS Rundhülle V-Roundcase 429 schwarz","obal na pálku, větrací systém"
"VICTAS Shorts V-Shorts 313 navy/rot XS","kraťasy, ultralehký"
"VICTAS Shorts V-Shorts 315 navy L","krátké kalhoty, pohodlné"
"VICTAS Shorts V-Shorts 315 navy S","pohodlné kraťasy, funkční vlákno"
"VICTAS Shorts V-Shorts 315 navy XL","pohodlné kraťasy, funkční vlákno"
"VICTAS Shorts V-Shorts 315 navy XS","kraťasy, prodyšnost"
"VICTAS Shorts V-Shorts 315 navy XXL","komfortní šortky, prodyšnost"
"VICTAS Shorts V-Shorts 315 navy XXXL","pohodlné kraťasy, funkční vlákno"
"VICTAS Shorts V-Shorts 315 navy XXXS","kraťasy, pohodlné"
"VICTAS Shorts V-Shorts 315 navy XXXXL","pohodlné kraťasy, prodyšnost"
"VICTAS Shorts V-Shorts 315 schwarz L","kraťasy pohodlí, prodyšné materiály"
"VICTAS Shorts V-Shorts 315 schwarz M","kraťasy, funkční"
"VICTAS Shorts V-Shorts 315 schwarz S","kraťasy, pohodlné"
"VICTAS Shorts V-Shorts 315 schwarz XL","kraťasy, funkční materiál"
"VICTAS Shorts V-Shorts 315 schwarz XS","kraťasy, funkční vláknina"
"VICTAS Shorts V-Shorts 315 schwarz XXL","šortky pohodlí, prodyšnost"
"VICTAS Shorts V-Shorts 315 schwarz XXS","pohodlné kraťasy, funkční materiál"
"VICTAS Shorts V-Shorts 315 schwarz XXXL","pohodlné šortky, prodyšnost"
"VICTAS Shorts V-Shorts 315 schwarz XXXS","funkční šortky, prodyšné šortky"
"VICTAS Shorts V-Shorts 315 schwarz XXXXL","komfortní šortky, prodyšný materiál"
"VICTAS Shorts V-Shorts 316 schwarz/blau L","kraťasy, polyester"
"VICTAS Shorts V-Shorts 316 schwarz/blau M","krátké šortky, funkční materiál"
"VICTAS Shorts V-Shorts 316 schwarz/blau S","šortky, sportovní oblečení"
"VICTAS Shorts V-Shorts 316 schwarz/blau XL","kraťasy, polyester"
"VICTAS Shorts V-Shorts 316 schwarz/blau XS","šortky, polyester"
"VICTAS Shorts V-Shorts 316 schwarz/blau XXL","krátké kalhoty, funkční materiál"
"VICTAS Shorts V-Shorts 316 schwarz/blau XXS","kraťasy, polyester"
"VICTAS Shorts V-Shorts 316 schwarz/blau XXXL","kraťasy, polyester"
"VICTAS Shorts V-Shorts 316 schwarz/blau XXXXL","šortky, funkční materiál"
"VICTAS Shorts V-Shorts 317 schwarz/blau L","kraťasy, polyester"
"VICTAS Shorts V-Shorts 317 schwarz/blau M","lehkost, prodyšnost"
"VICTAS Shorts V-Shorts 317 schwarz/blau S","kraťasy, polyester"
"VICTAS Shorts V-Shorts 317 schwarz/blau XL","kraťasy, funkční fibra"
"VICTAS Shorts V-Shorts 317 schwarz/blau XS","kraťasy, funkční materiál"
"VICTAS Shorts V-Shorts 317 schwarz/blau XXL","kraťasy, polyester"
"VICTAS Shorts V-Shorts 317 schwarz/blau XXS","lehké kraťasy, prodyšný materiál"
"VICTAS Shorts V-Shorts 317 schwarz/blau XXXL","šortky, atletický"
"VICTAS Shorts V-Shorts 317 schwarz/blau XXXS","šortky lehké, prodyšné polyester"
"VICTAS Shorts V-Shorts 317 schwarz/blau XXXXL","krátké šortky, prodyšný polyester"
"VICTAS Shorts V-Shorts 318 schwarz L","krátké kalhoty, prodyšné vlákno"
"VICTAS Shorts V-Shorts 318 schwarz M","šortky, funkční materiál"
"VICTAS Shorts V-Shorts 318 schwarz S","krátké kalhoty, sportovní oblečení"
"VICTAS Shorts V-Shorts 318 schwarz XL","šortky, pohodlí"
"VICTAS Shorts V-Shorts 318 schwarz XS","kraťasy, funkční materiál"
"VICTAS Shorts V-Shorts 318 schwarz XXL","šortky, lehké"
"VICTAS Shorts V-Shorts 318 schwarz XXS","šortky, lehký"
"VICTAS Shorts V-Shorts 318 schwarz XXXL","lehké šortky, funkční materiál"
"VICTAS Shorts V-Shorts 318 schwarz XXXS","krátké kalhoty, lehké funkční materiály"
"VICTAS Shorts V-Shorts 318 schwarz XXXXL","kraťasy, volnost pohybu"
"VICTAS Shorts V-Shorts 319 schwarz L","šortky, prodyšné"
"VICTAS Shorts V-Shorts 319 schwarz M","lehký funkční materiál, elastický pas"
"VICTAS Shorts V-Shorts 319 schwarz S","šortky, polyester"
"VICTAS Shorts V-Shorts 319 schwarz XL","šortky, lehkost"
"VICTAS Shorts V-Shorts 319 schwarz XS","shorts, funkční materiál"
"VICTAS Shorts V-Shorts 319 schwarz XXL","šortky, polyester"
"VICTAS Shorts V-Shorts 319 schwarz XXS","kraťasy, polyester"
"VICTAS Shorts V-Shorts 319 schwarz XXXL","kraťasy, polyester"
"VICTAS Shorts V-Shorts 319 schwarz XXXS","Krátké kalhoty, Lehký materiál"
"VICTAS Shorts V-Shorts 319 schwarz XXXXL","kraťasy, polyester"
"VICTAS Schlägerhülle V-Case 422 schwarz/blau","obal na pálky, ochrana proti zlomení"
"VICTAS Schlägerhülle V-Case 426 blau","pouzdro na pálku, ochrana pálky"
"VICTAS Schlägerhülle V-Case 426 schwarz","pouzdro na pálku, ochrana pálky"
"VICTAS Spinpips D1","rychlý sendvič, topsheet houba"
"VICTAS Spinpips D2","rychlejší verze, spinové variace"
"Victas Spinpips D3","obranné údery, maximální kontrola"
"VICTAS Spinrad mit Speedometer","spinrader, tréninkové zařízení"
"VICTAS Tasche V-Bag 420 schwarz","sportovní taška, odolný polyester"
"VICTAS Tasche V-Bag 432 schwarz","sportovní taška, úložný prostor"
"VICTAS Trainingshose V-Tracksuit 118 navy/blau L","treninková souprava, pohodlný materiál"
"VICTAS Trainingshose V-Tracksuit 118 navy/blau M","tréninková souprava, pohodlný materiál"
"VICTAS Trainingshose V-Tracksuit 118 navy/blau S","tréninkový oblek, pohodlný materiál"
"VICTAS Trainingshose V-Tracksuit 118 navy/blau XL","tréninková souprava, pohodlný materiál"
"VICTAS Trainingshose V-Tracksuit 118 navy/blau XS","tréninková souprava, pohodlný materiál"
"VICTAS Trainingshose V-Tracksuit 118 navy/blau XXL","tréninková souprava, pohodlný materiál"
"VICTAS Trainingshose V-Tracksuit 118 navy/blau XXS","tréninková souprava, pohodlný materiál"
"VICTAS Trainingshose V-Tracksuit 118 navy/blau XXXL","tréninková souprava, pohodlný materiál"
"VICTAS Trainingshose V-Tracksuit 118 navy/blau XXXXL","tréninkový oblek, pohodlí"
"VICTAS Trainingshose V-Tracksuit 118 schwarz/grau L","tréninková souprava, pohodlný materiál"
"VICTAS Trainingshose V-Tracksuit 118 schwarz/grau M","tréninkový oblek, pohodlný materiál"
"VICTAS Trainingshose V-Tracksuit 118 schwarz/grau S","tréninková souprava, pohodlný materiál"
"VICTAS Trainingshose V-Tracksuit 118 schwarz/grau XL","tréninková souprava, pohodlný materiál"
"VICTAS Trainingshose V-Tracksuit 118 schwarz/grau XS","tréninková souprava, pohodlný materiál"
